date,location,boat_name,trip_type,num_anglers,catch,trip_num
2019-08-04,San Diego,Cortez,2.5 Day Trip,15 Anglers,1 Bluefin Tuna,1
2019-08-04,San Diego,Dolphin,1/2 Day Trip,47 Anglers,"4 Sheephead, 6 Calico Bass, 60 Rockfish, 75 Calico Bass Released",1
2019-08-04,San Diego,Dolphin,1/2 Day Trip,30 Anglers,189 Rockfish,2
2019-08-04,San Diego,El Gato Dos,1/2 Day Trip,5 Anglers,"1 Sheephead, 20 Rockfish, 2 Vermilion Rockfish",1
2019-08-04,San Diego,Electra,1/2 Day Trip,37 Anglers,"1 Sheephead, 12 Calico Bass, 2 Sand Bass Released, 1 Halibut Released, 48 Calico Bass Released, 3 White Seabass Released",1
2019-08-04,San Diego,Endeavor (Ventura),2 Day Trip,15 Anglers,"3 Bluefin Tuna, 1 Yellowtail",1
2019-08-04,San Diego,Excalibur,2 Day Trip,30 Anglers,"119 Yellowtail, 6 Dorado",1
2019-08-04,San Diego,Game Changer,1.5 Day Trip,5 Anglers,"18 Yellowtail, 2 Dorado",1
2019-08-04,San Diego,Josie Lynn,2 Day Trip,5 Anglers,"8 Yellowtail, 1 Dorado, 1 Bonito",1
2019-08-04,San Diego,Legend,Overnight Trip,33 Anglers,"75 Yellowtail, 5 Dorado",1
2019-08-04,San Diego,Mission Belle,Full Day Trip,22 Anglers,"16 Yellowtail, 80 Rockfish",1
2019-08-04,San Diego,New Seaforth,1/2 Day Trip,63 Anglers,"3 Sheephead, 78 Whitefish, 48 Rockfish, 97 Vermilion Rockfish",1
2019-08-04,San Diego,New Seaforth,1/2 Day Trip,51 Anglers,"1 Sheephead, 30 Calico Bass, 5 Rockfish, 150 Calico Bass Released",2
2019-08-04,San Diego,New Seaforth,1/2 Day Trip,57 Anglers,"3 Sheephead, 89 Calico Bass, 1 Whitefish, 5 Rockfish, 200 Calico Bass Released",2
2019-08-04,San Diego,Ocean Odyssey,1.5 Day Trip,29 Anglers,"145 Yellowtail, 8 Dorado",1
2019-08-04,San Diego,Old Glory,Overnight Trip,31 Anglers,"41 Yellowtail, 2 Dorado",1
2019-08-04,San Diego,Pacific Queen,3.5 Day Trip,22 Anglers,21 Bluefin Tuna,1
2019-08-04,San Diego,Pacifica,Overnight Trip,27 Anglers,"135 Yellowtail, 13 Dorado, 3 Yellowfin Tuna",1
2019-08-04,San Diego,Pegasus,3 Day Trip,20 Anglers,"200 Yellowtail, 13 Dorado",1
2019-08-04,San Diego,Point Loma,1/2 Day Trip,26 Anglers,"2 Sculpin, 1 Calico Bass, 2 Lingcod, 70 Rockfish",1
2019-08-04,San Diego,Point Loma,1/2 Day Trip,24 Anglers,"1 Sculpin, 1 Sheephead, 20 Calico Bass, 78 Calico Bass Released",2
2019-08-04,San Diego,Premier,1/2 Day Trip,57 Anglers,"1 Sculpin, 1 Sheephead, 1 Calico Bass, 136 Rockfish",1
2019-08-04,San Diego,Premier,1/2 Day Trip,40 Anglers,"3 Sheephead, 5 Calico Bass, 25 Rockfish",2
2019-08-04,San Diego,Premier,1/2 Day Trip,43 Anglers,"2 Sculpin, 1 Calico Bass, 103 Rockfish",2
2019-08-04,San Diego,Producer,Overnight Trip,27 Anglers,"115 Yellowtail, 4 Dorado",1
2019-08-04,San Diego,Ranger 85,1.5 Day Trip,0 Anglers,"115 Yellowtail, 2 Dorado",1
2019-08-04,San Diego,San Diego,Full Day Trip,39 Anglers,"3 Barracuda, 16 Sculpin, 9 Yellowtail, 4 Calico Bass, 65 Whitefish, 74 Rockfish",1
2019-08-04,San Diego,Sea Adventure 80,2.5 Day Trip,28 Anglers,"16 Yellowtail, 2 Dorado, 25 Lingcod, 100 Rockfish, 52 Red Rockfish",1
2019-08-04,San Diego,T-Bird,Overnight Trip,15 Anglers,"75 Yellowtail, 3 Dorado, 2 Yellowfin Tuna",1
2019-08-04,San Diego,Tribute,2 Day Trip,20 Anglers,"184 Yellowtail, 8 Dorado",1
2019-08-04,San Diego,Voyager,Overnight Trip,18 Anglers,"51 Yellowtail, 3 Dorado",1
2019-08-05,Washington Coast,Blue Eyes,Full Day Trip,17 Anglers,"119 Black Rockfish, 16 Silver Salmon, 1 Pink Salmon",1
2019-08-05,Washington Coast,Slammer,Full Day Trip,19 Anglers,"1 King Salmon, 30 Chum Salmon, 4 Pink Salmon",1
2019-08-05,Washington Coast,Swifty,Full Day Trip,10 Anglers,"17 Coho Salmon, 70 Rockfish",1
2019-08-05,Washington Coast,Tequila Too,Full Day Trip,15 Anglers,"85 Black Rockfish, 11 Silver Salmon, 5 Lingcod, 30 Silver Salmon Released",1
2019-08-05,North Coast,Ambush,Full Day Trip,10 Anglers,75 Rockfish,1
2019-08-05,North Coast,Reel Steel,Full Day Trip,6 Anglers,12 King Salmon (up to 16 pounds),1
2019-08-05,North Coast,Sea Weasel II,Full Day Trip,6 Anglers,"30 Black Rockfish, 12 King Salmon",1
2019-08-05,North Coast,Viking,Full Day Trip,6 Anglers,11 King Salmon,1
2019-08-05,Bay Area,Bass-Tub,1/2 Day Trip,8 Anglers,"18 California Halibut (up to 10 pounds), 12 California Halibut Released",1
2019-08-05,Bay Area,California Dawn,Full Day Trip,20 Anglers,"25 California Halibut (up to 20 pounds), 9 Striped Bass",1
2019-08-05,Bay Area,Chasin Crustacean,Full Day Trip,5 Anglers,"2 King Salmon, 1 Striped Bass",1
2019-08-05,Bay Area,Happy Hooker,Full Day Trip,16 Anglers,"44 Halibut (up to 20 pounds), 3 Striped Bass",1
2019-08-05,Bay Area,Hog Heaven,Full Day Trip,12 Anglers,"3 California Halibut, 2 King Salmon",1
2019-08-05,Bay Area,KingFish,Full Day Trip,13 Anglers,"33 Halibut (up to 32 pounds), 26 Striped Bass",1
2019-08-05,Bay Area,Lovely Martha,Full Day Trip,11 Anglers,5 King Salmon (up to 15 pounds),1
2019-08-05,Bay Area,New Easy Rider,Full Day Trip,12 Anglers,20 King Salmon (up to 22 pounds),1
2019-08-05,Bay Area,New Huck Finn,Full Day Trip,24 Anglers,"27 Lingcod (up to 27 pounds), 240 Rockfish",1
2019-08-05,Bay Area,New Rayann,Full Day Trip,15 Anglers,"1 Halibut (up to 7 pounds), 4 Chinoook Salmon (up to 18 pounds)",1
2019-08-05,Bay Area,New Sea Angler,Full Day Trip,19 Anglers,"3 King Salmon (up to 20 pounds), 38 Lingcod (up to 18 pounds), 190 Rockfish",1
2019-08-05,Bay Area,"Outer Limits (Sausalito, CA)",Full Day Trip,18 Anglers,"2 Halibut (up to 16 pounds), 2 King Salmon (up to 17 pounds)",1
2019-08-05,Bay Area,Pacific Pearl,Salmon Trolling,16 Anglers,4 King Salmon,1
2019-08-05,Bay Area,Queen of Hearts,Full Day Trip,19 Anglers,"5 Cabezon (up to 7 pounds), 1 Halibut (up to 19 pounds), 14 Lingcod (up to 16 pounds), 185 Rockfish, 2 Cabezon Released, 4 Lingcod Released",1
2019-08-05,Bay Area,Riptide,Full Day Trip,7 Anglers,"6 King Salmon, 1 Striped Bass",1
2019-08-05,Bay Area,Sea Wolf,Full Day Trip,23 Anglers,"46 Lingcod (up to 18 pounds), 230 Rockfish",1
2019-08-05,Bay Area,TigerFish,Full Day Trip,5 Anglers,"2 Halibut (up to 10 pounds), 1 Lingcod, 50 Rockfish, 2 Striped Bass",1
2019-08-05,Central Coast,Black Pearl,1/2 Day Trip,21 Anglers,"25 Rockfish, 175 Vermilion Rockfish (up to 6.5 pounds)",1
2019-08-05,Central Coast,Caroline,Full Day Trip,19 Anglers,"2 Lingcod, 190 Rockfish",1
2019-08-05,Central Coast,Check Mate,Full Day Trip,14 Anglers,"2 Lingcod, 140 Rockfish",1
2019-08-05,Central Coast,Chubasco,Full Day Trip,14 Anglers,110 Rockfish,1
2019-08-05,Central Coast,Endeavor (MB),1/2 Day Trip,9 Anglers,90 Red Rockfish (up to 9 pounds),1
2019-08-05,Central Coast,Fiesta,3/4 Day Trip,30 Anglers,"10 Bocaccio, 10 Canary Rockfish, 3 Lingcod, 180 Rockfish, 30 Vermilion Rockfish (up to 7.5 pounds)",1
2019-08-05,Central Coast,Flying Fish,1/2 Day Trip,15 Anglers,"3 Bocaccio, 29 Copper Rockfish, 1 Whitefish (up to 7 pounds), 80 Rockcod, 38 Red Rockcod",1
2019-08-05,Central Coast,Legacy,1/2 Day Trip,24 Anglers,240 Rockfish,1
2019-08-05,Central Coast,New Horizon,Full Day Trip,11 Anglers,"6 King Salmon, 1 Lingcod, 9 Petrale Sole",1
2019-08-05,Central Coast,Starfire,Full Day Trip,12 Anglers,"10 Bocaccio, 20 Copper Rockfish, 10 Rockfish, 80 Red Rockfish (up to 7 pounds)",1
2019-08-05,Ventura Coast,Aloha Spirit,Full Day Trip,21 Anglers,"2 Sculpin, 5 Sheephead, 1 Yellowtail, 7 Calico Bass, 2 Lingcod, 36 Whitefish, 90 Rockfish",1
2019-08-05,Ventura Coast,Amigo,Full Day Trip,15 Anglers,"1 Halibut, 2 Yellowtail, 28 Whitefish, 150 Rockfish, 35 Calico Bass Released",1
2019-08-05,Ventura Coast,Coral Sea,3/4 Day Trip,25 Anglers,"39 Copper Rockfish, 2 Lingcod, 28 Whitefish, 45 Rockfish, 166 Red Rockfish",1
2019-08-05,Ventura Coast,Erna B,3/4 Day Trip,24 Anglers,"3 Barracuda, 1 Blue Perch, 40 Calico Bass, 5 Bonito",1
2019-08-05,Ventura Coast,Estella,1/2 Day Trip,26 Anglers,"8 Sculpin, 3 Sheephead, 60 Whitefish, 135 Rockfish",1
2019-08-05,Ventura Coast,Gentleman,3/4 Day Trip,27 Anglers,"4 Sculpin, 4 Sheephead, 2 Blue Perch, 270 Whitefish, 50 Rockfish",1
2019-08-05,Ventura Coast,Island Spirit,3/4 Day Trip,25 Anglers,"12 Barracuda, 9 Sculpin, 12 Sheephead, 11 Calico Bass, 167 Whitefish, 135 Rockfish",1
2019-08-05,Ventura Coast,Mirage,Overnight Trip,16 Anglers,"12 Sheephead, 1 Yellowtail, 3 Lingcod, 114 Whitefish, 111 Rockfish",1
2019-08-05,Ventura Coast,Pacific Islander,Overnight Trip,19 Anglers,"1 Sheephead, 4 Lingcod, 168 Whitefish, 190 Rockfish",1
2019-08-05,Ventura Coast,Sea Jay,Full Day Trip,10 Anglers,"8 Calico Bass, 40 Rockfish",1
2019-08-05,Ventura Coast,Stardust,1/2 Day Trip,15 Anglers,"1 Lingcod, 122 Rockfish",1
2019-08-05,Los Angeles,Betty-O,3/4 Day Trip,16 Anglers,"4 Sheephead, 10 Rockfish, 24 Calico Bass Released",1
2019-08-05,Los Angeles,City of Long Beach,1/2 Day Trip,21 Anglers,"2 Sand Bass, 80 Sculpin, 13 Whitefish",1
2019-08-05,Los Angeles,City of Long Beach,1/2 Day Trip,14 Anglers,"7 Sand Bass, 31 Sculpin, 2 Sheephead, 15 Blue Perch, 7 Whitefish",2
2019-08-05,Los Angeles,Enterprise,3/4 Day Trip,52 Anglers,"21 Barracuda, 189 Sculpin, 3 Sheephead, 8 Yellowtail, 5 Calico Bass",1
2019-08-05,Los Angeles,Freedom,1.5 Day Trip,19 Anglers,"25 Barracuda, 4 Halibut, 3 Sculpin, 11 Sheephead, 9 Yellowtail, 22 Lingcod, 42 Whitefish, 190 Red Snapper",1
2019-08-05,Los Angeles,Monte Carlo,1/2 Day Trip,21 Anglers,105 Sand Bass,1
2019-08-05,Los Angeles,Monte Carlo,1/2 Day Trip,35 Anglers,100 Sculpin,2
2019-08-05,Los Angeles,Monte Carlo,1/2 Day Trip,18 Anglers,"1 Calico Bass, 68 Whitefish, 10 Rockfish",2
2019-08-05,Los Angeles,Native Sun,3/4 Day Trip,29 Anglers,"4 Yellowtail, 10 Calico Bass",1
2019-08-05,Los Angeles,New Del Mar,1/2 Day Trip,60 Anglers,"5 Sand Bass, 75 Sculpin, 3 Sheephead, 24 Calico Bass, 350 Rockfish",1
2019-08-05,Los Angeles,Pursuit,Full Day Trip,38 Anglers,"10 Barracuda, 9 Sheephead, 24 Yellowtail, 12 Blue Perch, 42 Calico Bass, 1 Whitefish",1
2019-08-05,Los Angeles,Spitfire,3/4 Day Trip,60 Anglers,390 Rockfish,1
2019-08-05,Los Angeles,Sport King,3/4 Day Trip,15 Anglers,"1 Barracuda, 4 Yellowtail, 2 Blue Perch, 12 Calico Bass, 1 Bonito",1
2019-08-05,Los Angeles,Tradition,3/4 Day Trip,11 Anglers,"3 Barracuda, 1 Sculpin, 5 Yellowtail, 2 Blue Perch, 35 Calico Bass, 3 Rockfish",1
2019-08-05,Orange,Bongos,Full Day Trip,6 Anglers,"6 Yellowtail, 13 Calico Bass, 2 Bonito",1
2019-08-05,Orange,Clemente,3/4 Day Trip,53 Anglers,"2 Sand Bass, 1 Halibut, 4 Sheephead, 18 Calico Bass, 3 Whitefish, 205 Calico Bass Released",1
2019-08-05,Orange,Current,3/4 Day Trip,6 Anglers,"7 Calico Bass, 15 Rockfish, 50 Calico Bass Released",1
2019-08-05,Orange,Freelance,3/4 Day Trip,51 Anglers,"1 Sculpin, 25 Yellowtail, 1 Blue Perch, 2 Bonito",1
2019-08-05,Orange,Fury,Overnight Trip,28 Anglers,"1 Halibut, 1 Sculpin, 8 Sheephead, 8 Yellowtail, 1 Triggerfish, 1 Blue Perch, 71 Calico Bass, 39 Whitefish, 1 Bonito, 1 White Seabass, 179 Calico Bass Released",1
2019-08-05,Orange,Reel Fun,1/2 Day Trip,44 Anglers,"1 Sand Bass, 2 Sheephead, 7 Calico Bass, 4 Whitefish, 1 Rockfish, 1 Sargo, 64 Calico Bass Released",1
2019-08-05,Orange,Reel Fun,1/2 Day Trip,31 Anglers,"1 Sand Bass, 12 Calico Bass, 1 Rockfish, 46 Calico Bass Released",2
2019-08-05,Orange,San Mateo,1/2 Day Trip,5 Anglers,"9 Calico Bass, 67 Calico Bass Released",1
2019-08-05,Orange,Sum Fun,3/4 Day Trip,22 Anglers,"2 Sand Bass, 13 Calico Bass, 145 Calico Bass Released",1
2019-08-05,Orange,Sum Fun,1/2 Day Trip,52 Anglers,"9 Calico Bass, 50 Calico Bass Released",1
2019-08-05,Orange,Thunderbird,Overnight Trip,18 Anglers,"8 Sheephead, 7 Yellowtail, 39 Calico Bass, 6 Whitefish, 7 Bonito",1
2019-08-05,Orange,Western Pride,1/2 Day Trip,45 Anglers,"171 Sculpin, 10 Whitefish",1
2019-08-05,Orange,Western Pride,1/2 Day Trip,46 Anglers,"2 Sand Bass, 5 Blacksmith, 2 Sculpin, 23 Calico Bass, 5 Whitefish",2
2019-08-05,San Diego,Bight 28 (SD),Full Day Trip,4 Anglers,2 Bluefin Tuna (up to 303 pounds),1
2019-08-05,San Diego,Chubasco II,1/2 Day Trip,27 Anglers,"1 Sand Bass, 2 Sheephead, 11 Calico Bass, 6 Sand Bass Released, 80 Calico Bass Released",1
2019-08-05,San Diego,Condor,1.5 Day Trip,37 Anglers,"104 Yellowtail, 10 Dorado, 3 Yellowfin Tuna",1
2019-08-05,San Diego,Dolphin,1/2 Day Trip,58 Anglers,"226 Rockfish, 64 Vermilion Rockfish",1
2019-08-05,San Diego,Dolphin,1/2 Day Trip,33 Anglers,"1 Sand Bass, 4 Sculpin, 7 Sheephead, 3 Calico Bass, 65 Rockfish",2
2019-08-05,San Diego,Grande,Full Day Trip,18 Anglers,"20 Calico Bass, 85 Red Rockfish",1
2019-08-05,San Diego,Liberty,Full Day Trip,17 Anglers,"1 Yellowtail, 12 Calico Bass, 34 Whitefish, 85 Rockfish",1
2019-08-05,San Diego,Mission Belle,Full Day Trip,15 Anglers,"3 Sheephead, 5 Yellowtail, 12 Calico Bass, 3 Lingcod, 80 Rockfish",1
2019-08-05,San Diego,New Lo-An,2.5 Day Trip,25 Anglers,"4 Bluefin Tuna, 250 Yellowtail, 31 Dorado, 1 Red Rockfish, 1 Yellowfin Tuna",1
2019-08-05,San Diego,New Seaforth,1/2 Day Trip,35 Anglers,"32 Whitefish, 48 Rockfish, 66 Vermilion Rockfish",1
2019-08-05,San Diego,New Seaforth,1/2 Day Trip,47 Anglers,"1 Sculpin, 20 Calico Bass, 5 Rockfish, 200 Calico Bass Released",2
2019-08-05,San Diego,Oceanside 95,2 Day Trip,26 Anglers,"2 Halibut, 146 Yellowtail, 2 Dorado, 24 Calico Bass, 8 Bonito, 57 Calico Bass Released",1
2019-08-05,San Diego,Outer Limits,2.5 Day Trip,22 Anglers,"2 Bluefin Tuna, 78 Yellowtail, 3 Dorado",1
2019-08-05,San Diego,Pacific Dawn,2 Day Trip,17 Anglers,"39 Yellowtail, 7 Dorado",1
2019-08-05,San Diego,Point Loma,1/2 Day Trip,25 Anglers,"1 Sculpin, 1 Sheephead, 7 Calico Bass, 53 Rockfish",1
2019-08-05,San Diego,Premier,1/2 Day Trip,30 Anglers,"2 Sand Bass, 5 Barracuda, 2 Halibut, 1 Sheephead, 98 Rockfish",1
2019-08-05,San Diego,Relentless,2.5 Day Trip,0 Anglers,"180 Yellowtail, 9 Dorado, 2 Yellowfin Tuna",1
2019-08-05,San Diego,San Diego,Full Day Trip,11 Anglers,"1 Barracuda, 5 Calico Bass, 22 Whitefish, 55 Rockfish, 13 Vermilion Rockfish",1
2019-08-05,San Diego,Sea Star,1/2 Day Trip,8 Anglers,"2 Sheephead, 6 Calico Bass, 2 Whitefish, 3 Sand Bass Released, 45 Calico Bass Released, 1 Rockfish Released",1
2019-08-05,San Diego,Tomahawk,2.5 Day Trip,22 Anglers,"2 Bluefin Tuna, 93 Yellowtail, 2 Dorado, 1 Yellowfin Tuna",1
2019-08-05,San Diego,Top Gun 80,3.5 Day Trip,14 Anglers,"15 Bluefin Tuna, 3 Yellowtail, 20 Calico Bass",1
2019-08-06,Washington Coast,Blue Eyes,Full Day Trip,5 Anglers,"35 Black Rockfish, 1 King Salmon, 9 Silver Salmon",1
2019-08-06,Washington Coast,Slammer,Full Day Trip,19 Anglers,"38 Lingcod, 133 Yellowtail Rockfish",1
2019-08-06,Washington Coast,Swifty,Full Day Trip,16 Anglers,32 Coho Salmon,1
2019-08-06,Oregon Coast,Kadaho,Full Day Trip,16 Anglers,"3 Cabezon, 25 Dungeness Crab, 80 Rockfish",1
2019-08-06,North Coast,Ambush,Full Day Trip,14 Anglers,105 Rockfish,1
2019-08-06,North Coast,Reel Steel,Full Day Trip,6 Anglers,10 King Salmon,1
2019-08-06,North Coast,Shellback,Full Day Trip,6 Anglers,"24 Black Rockfish, 10 California Halibut, 3 King Salmon, 2 Lingcod",1
2019-08-06,Bay Area,Argo,Full Day Trip,4 Anglers,6 California Halibut,1
2019-08-06,Bay Area,California Dawn,Full Day Trip,25 Anglers,"40 California Halibut (up to 25 pounds), 1 Lingcod, 10 Rockfish, 10 Striped Bass (up to 13 pounds)",1
2019-08-06,Bay Area,El Dorado,Full Day Trip,12 Anglers,8 King Salmon (up to 24 pounds),1
2019-08-06,Bay Area,KingFish,Full Day Trip,17 Anglers,"12 Halibut (up to 14 pounds), 34 Striped Bass (up to 15 pounds)",1
2019-08-06,Bay Area,Lovely Martha,Full Day Trip,16 Anglers,9 King Salmon (up to 21 pounds),1
2019-08-06,Bay Area,New Easy Rider,Full Day Trip,8 Anglers,13 King Salmon (up to 24 pounds),1
2019-08-06,Bay Area,New Huck Finn,Full Day Trip,21 Anglers,"42 Lingcod (up to 21 pounds), 210 Rockfish",1
2019-08-06,Bay Area,New Rayann,Full Day Trip,17 Anglers,18 Chinoook Salmon (up to 20 pounds),1
2019-08-06,Bay Area,New Sea Angler,Full Day Trip,19 Anglers,"8 King Salmon (up to 16 pounds), 20 Lingcod (up to 17 pounds), 190 Rockfish",1
2019-08-06,Bay Area,Pacific Pearl,Full Day Trip,6 Anglers,"1 Halibut, 5 Lingcod, 60 Rockfish, 1 Striped Bass",1
2019-08-06,Bay Area,Queen of Hearts,Full Day Trip,23 Anglers,"8 Cabezon (up to 6 pounds), 14 Lingcod (up to 15 pounds), 222 Rockfish, 8 Lingcod Released",1
2019-08-06,Bay Area,Sundance,Full Day Trip,5 Anglers,10 Halibut (up to 20 pounds),1
2019-08-06,Bay Area,The Osprey,Full Day Trip,5 Anglers,5 King Salmon (up to 20 pounds),1
2019-08-06,Bay Area,TigerFish,Salmon Trolling,12 Anglers,"10 King Salmon (up to 15 pounds), 3 Lingcod (up to 14 pounds), 120 Rockfish",1
2019-08-06,Central Coast,Avenger,1/2 Day Trip,24 Anglers,"15 Copper Rockfish, 2 Lingcod (up to 15 pounds), 195 Rockfish, 30 Red Rockfish",1
2019-08-06,Central Coast,Caroline,Full Day Trip,25 Anglers,"3 Lingcod, 200 Rockfish",1
2019-08-06,Central Coast,Check Mate,Full Day Trip,18 Anglers,20 King Salmon,1
2019-08-06,Central Coast,Endeavor (MB),3/4 Day Trip,25 Anglers,"20 Bocaccio, 10 Copper Rockfish, 1 Lingcod, 10 Rockfish, 210 Red Rockfish",1
2019-08-06,Central Coast,Fiesta,3/4 Day Trip,32 Anglers,"10 Bocaccio, 25 Copper Rockfish, 2 Lingcod, 235 Rockfish, 50 Vermilion Rockfish (up to 7.5 pounds)",1
2019-08-06,Central Coast,Flying Fish,Full Day Trip,13 Anglers,"3 Bocaccio, 28 Copper Rockfish, 1 Lingcod, 52 Rockcod, 47 Red Rockcod (up to 6 pounds)",1
2019-08-06,Central Coast,Kahuna,Full Day Trip,15 Anglers,"25 Bocaccio, 10 Copper Rockfish, 3 Lingcod, 75 Rockfish, 40 Vermilion Rockfish, 2 Lingcod Released",1
2019-08-06,Central Coast,New Horizon,Full Day Trip,11 Anglers,110 Rockfish,1
2019-08-06,Central Coast,Patriot (Avila Beach),1/2 Day Trip,32 Anglers,"9 Bocaccio, 7 Copper Rockfish, 2 Lingcod (up to 10 pounds), 139 Rockcod, 112 Red Rockcod",1
2019-08-06,Central Coast,Starfire,1/2 Day Trip,10 Anglers,"10 Copper Rockfish, 1 Lingcod, 50 Rockfish, 40 Red Rockfish",1
2019-08-06,Ventura Coast,Aloha Spirit,Full Day Trip,15 Anglers,"2 Barracuda, 1 Yellowtail, 41 Calico Bass, 12 Bonito",1
2019-08-06,Ventura Coast,Coral Sea,3/4 Day Trip,24 Anglers,"1 Halibut, 143 Copper Rockfish, 4 Lingcod, 25 Whitefish, 59 Rockfish",1
2019-08-06,Ventura Coast,Gentleman,3/4 Day Trip,44 Anglers,"4 Halibut, 14 Sheephead, 135 Blue Perch, 34 Calico Bass, 130 Whitefish",1
2019-08-06,Ventura Coast,Island Spirit,Full Day Trip,16 Anglers,"6 Barracuda, 1 Halibut, 2 Yellowtail, 40 Calico Bass, 10 Bonito, 20 Barracuda Released, 41 Calico Bass Released",1
2019-08-06,Ventura Coast,Island Tak,Full Day Trip,8 Anglers,"2 Yellowtail, 30 Calico Bass",1
2019-08-06,Ventura Coast,Mirage,Overnight Trip,25 Anglers,"1 Sheephead, 3 Lingcod, 85 Whitefish, 250 Rockfish",1
2019-08-06,Ventura Coast,Sea Jay,Full Day Trip,11 Anglers,"4 Yellowtail, 43 Calico Bass",1
2019-08-06,Ventura Coast,Speed Twin,Full Day Trip,18 Anglers,"1 Sheephead, 1 Calico Bass, 54 Whitefish, 138 Rockfish",1
2019-08-06,Ventura Coast,Stardust,1/2 Day Trip,25 Anglers,"1 Lingcod, 4 Whitefish, 115 Rockfish",1
2019-08-06,Los Angeles,Betty-O,3/4 Day Trip,25 Anglers,"2 Sheephead, 6 Whitefish, 120 Mackerel, 16 Calico Bass Released",1
2019-08-06,Los Angeles,Eldorado,2 Day Trip,20 Anglers,"1 Barracuda, 11 Yellowtail, 8 Calico Bass",1
2019-08-06,Los Angeles,Monte Carlo,1/2 Day Trip,20 Anglers,92 Sculpin,1
2019-08-06,Los Angeles,Monte Carlo,1/2 Day Trip,19 Anglers,48 Sculpin,2
2019-08-06,Los Angeles,Native Sun,3/4 Day Trip,35 Anglers,"2 Barracuda, 4 Sculpin, 12 Yellowtail, 12 Calico Bass, 15 Whitefish, 3 Bonito",1
2019-08-06,Los Angeles,New Del Mar,1/2 Day Trip,38 Anglers,"3 Sand Bass, 52 Sculpin, 8 Calico Bass, 15 Whitefish, 128 Rockfish",1
2019-08-06,Los Angeles,Outrider,2 Day Trip,11 Anglers,"1 Cabezon, 6 Barracuda, 1 Halibut, 2 Sculpin, 14 Sheephead, 8 Yellowtail, 5 Lingcod, 220 Whitefish, 154 Rockfish, 1 White Seabass",1
2019-08-06,Los Angeles,Pursuit,Full Day Trip,60 Anglers,"14 Barracuda, 26 Yellowtail, 8 Calico Bass, 1 Whitefish, 18 Bonito",1
2019-08-06,Los Angeles,Spitfire,3/4 Day Trip,28 Anglers,"13 Sheephead, 33 Calico Bass, 40 Whitefish, 90 Rockfish, 70 Red Rockfish, 144 Calico Bass Released",1
2019-08-06,Los Angeles,Sport King,3/4 Day Trip,30 Anglers,"1 Yellowtail, 80 Blue Perch, 63 Calico Bass",1
2019-08-06,Los Angeles,Victory,3/4 Day Trip,24 Anglers,"1 Barracuda, 3 Sheephead, 1 Yellowtail, 24 Calico Bass, 43 Whitefish, 5 Rockfish, 50 Calico Bass Released",1
2019-08-06,Orange,Clemente,3/4 Day Trip,25 Anglers,"15 Bocaccio, 3 Sculpin, 4 Calico Bass, 10 Whitefish, 20 Rockfish, 12 Vermilion Rockfish, 82 Calico Bass Released",1
2019-08-06,Orange,Freelance,3/4 Day Trip,55 Anglers,"2 Sculpin, 4 Yellowtail, 3 Blue Perch, 1 Calico Bass, 83 Whitefish",1
2019-08-06,Orange,Fury,Full Day Trip,23 Anglers,"1 Barracuda, 6 Yellowtail, 12 Calico Bass, 12 Bonito, 50 Calico Bass Released",1
2019-08-06,Orange,Rampage,1/2 Day Trip,4 Anglers,"1 Calico Bass, 15 Calico Bass Released",1
2019-08-06,Orange,Reel Fun,1/2 Day Trip,13 Anglers,"7 Calico Bass, 52 Calico Bass Released",1
2019-08-06,Orange,Reel Fun,1/2 Day Trip,44 Anglers,"8 Calico Bass, 2 Sand Bass Released, 42 Calico Bass Released",2
2019-08-06,Orange,San Mateo,1/2 Day Trip,7 Anglers,"1 Sculpin, 3 Calico Bass, 57 Calico Bass Released",1
2019-08-06,Orange,Sum Fun,1/2 Day Trip,28 Anglers,"2 Calico Bass, 20 Calico Bass Released",1
2019-08-06,Orange,Sum Fun,3/4 Day Trip,55 Anglers,"3 Sand Bass, 5 Sheephead, 18 Calico Bass, 7 Whitefish, 65 Calico Bass Released",1
2019-08-06,Orange,Thunderbird,Overnight Trip,17 Anglers,"4 Barracuda, 41 Yellowtail, 18 Calico Bass, 6 Bonito",1
2019-08-06,Orange,Western Pride,1/2 Day Trip,40 Anglers,"1 Sand Bass, 141 Sculpin, 2 Whitefish",1
2019-08-06,Orange,Western Pride,1/2 Day Trip,42 Anglers,"3 Sculpin, 5 Calico Bass, 26 Whitefish, 2 Rockfish",2
2019-08-06,San Diego,Apollo,2 Day Trip,16 Anglers,122 Yellowtail,1
2019-08-06,San Diego,Chubasco II,1/2 Day Trip,18 Anglers,"3 Sand Bass, 2 Sheephead, 15 Calico Bass, 1 Rockfish, 80 Calico Bass Released",1
2019-08-06,San Diego,Dolphin,1/2 Day Trip,28 Anglers,"4 Sheephead, 140 Rockfish",1
2019-08-06,San Diego,Dolphin,1/2 Day Trip,32 Anglers,"2 Sheephead, 152 Rockfish",2
2019-08-06,San Diego,El Capitan,1.5 Day Trip,12 Anglers,"4 Yellowtail, 10 Dorado",1
2019-08-06,San Diego,El Gato Dos,1/2 Day Trip,5 Anglers,"4 Calico Bass, 8 Calico Bass Released",1
